,Año,Trimestre,Provincia,Tecnología,Accesos
1685,2014,2,Córdoba,Cablemodem,234729.0
1686,2014,2,Corrientes,Cablemodem,8680.0
1687,2014,2,Entre Ríos,Cablemodem,21706.0
1688,2014,2,Formosa,Cablemodem,4628.0
1689,2014,2,Jujuy,Cablemodem,4161.0
1690,2014,2,La Pampa,Cablemodem,32600.0
1691,2014,2,La Rioja,Cablemodem,0.0
1692,2014,2,Mendoza,Cablemodem,13030.0
1693,2014,2,Misiones,Cablemodem,17594.0
1694,2014,2,Neuquén,Cablemodem,29776.0
1695,2014,2,Río Negro,Cablemodem,24944.0
1696,2014,2,Salta,Cablemodem,17504.0
1697,2014,2,San Juan,Cablemodem,451.0
1698,2014,2,San Luis,Cablemodem,925.0
1699,2014,2,Santa Cruz,Cablemodem,448.0
1700,2014,2,Santa Fe,Cablemodem,178495.0
1701,2014,2,Santiago Del Estero,Cablemodem,4231.0
1702,2014,2,Tierra Del Fuego,Cablemodem,3008.0
1703,2014,2,Tucumán,Cablemodem,97.0
1704,2014,1,Buenos Aires,Cablemodem,1000879.0
1705,2014,1,Capital Federal,Cablemodem,820161.0
1706,2014,1,Catamarca,Cablemodem,46.0
1707,2014,1,Chaco,Cablemodem,9497.0
1708,2014,1,Chubut,Cablemodem,539.0
1709,2014,1,Córdoba,Cablemodem,225769.0
1710,2014,1,Corrientes,Cablemodem,8279.0
1711,2014,1,Entre Ríos,Cablemodem,21379.0
1712,2014,1,Formosa,Cablemodem,4548.0
1713,2014,1,Jujuy,Cablemodem,4030.0
1714,2014,1,La Pampa,Cablemodem,31305.0
1715,2014,1,La Rioja,Cablemodem,0.0
1716,2014,1,Mendoza,Cablemodem,12076.0
1717,2014,1,Misiones,Cablemodem,17191.0
1718,2014,1,Neuquén,Cablemodem,28161.0
1719,2014,1,Río Negro,Cablemodem,24156.0
1720,2014,1,Salta,Cablemodem,17538.0
1721,2014,1,San Juan,Cablemodem,434.0
1722,2014,1,San Luis,Cablemodem,428.0
1723,2014,1,Santa Cruz,Cablemodem,100.0
1724,2014,1,Santa Fe,Cablemodem,174296.0
1725,2014,1,Santiago Del Estero,Cablemodem,3598.0
1726,2014,1,Tierra Del Fuego,Cablemodem,2837.0
1727,2014,1,Tucumán,Cablemodem,83.0
1728,2022,4,Buenos Aires,Fibra óptica,1499149.0
1729,2022,4,Capital Federal,Fibra óptica,138548.0
1730,2022,4,Catamarca,Fibra óptica,47337.0
1731,2022,4,Chaco,Fibra óptica,47285.0
1732,2022,4,Chubut,Fibra óptica,9815.0
1733,2022,4,Córdoba,Fibra óptica,367393.0
1734,2022,4,Corrientes,Fibra óptica,26752.0
1735,2022,4,Entre Ríos,Fibra óptica,40798.0
1736,2022,4,Formosa,Fibra óptica,13118.0
1737,2022,4,Jujuy,Fibra óptica,42626.0
1738,2022,4,La Pampa,Fibra óptica,24552.0
1739,2022,4,La Rioja,Fibra óptica,19328.0
1740,2022,4,Mendoza,Fibra óptica,147080.0
1741,2022,4,Misiones,Fibra óptica,46885.0
1742,2022,4,Neuquén,Fibra óptica,31567.0
1743,2022,4,Río Negro,Fibra óptica,43958.0
1744,2022,4,Salta,Fibra óptica,53470.0
1745,2022,4,San Juan,Fibra óptica,12491.0
1746,2022,4,San Luis,Fibra óptica,3409.0
1747,2022,4,Santa Cruz,Fibra óptica,12217.0
1748,2022,4,Santa Fe,Fibra óptica,248558.0
1749,2022,4,Santiago Del Estero,Fibra óptica,15117.0
1750,2022,4,Tierra Del Fuego,Fibra óptica,405.0
1751,2022,4,Tucumán,Fibra óptica,168717.0
1752,2022,3,Buenos Aires,Fibra óptica,1436433.0
1753,2022,3,Capital Federal,Fibra óptica,129218.0
1754,2022,3,Catamarca,Fibra óptica,46224.0
1755,2022,3,Chaco,Fibra óptica,44645.0
1756,2022,3,Chubut,Fibra óptica,9574.0
1757,2022,3,Córdoba,Fibra óptica,338570.0
1758,2022,3,Corrientes,Fibra óptica,18619.0
1759,2022,3,Entre Ríos,Fibra óptica,36971.0
1760,2022,3,Formosa,Fibra óptica,11041.0
1761,2022,3,Jujuy,Fibra óptica,40172.0
1762,2022,3,La Pampa,Fibra óptica,23551.0
1763,2022,3,La Rioja,Fibra óptica,19697.0
1764,2022,3,Mendoza,Fibra óptica,142615.0
1765,2022,3,Misiones,Fibra óptica,39046.0
1766,2022,3,Neuquén,Fibra óptica,29396.0
1767,2022,3,Río Negro,Fibra óptica,41017.0
1768,2022,3,Salta,Fibra óptica,50254.0
1769,2022,3,San Juan,Fibra óptica,12328.0
1770,2022,3,San Luis,Fibra óptica,248.0
1771,2022,3,Santa Cruz,Fibra óptica,10815.0
1772,2022,3,Santa Fe,Fibra óptica,215189.0
1773,2022,3,Santiago Del Estero,Fibra óptica,13170.0
1774,2022,3,Tierra Del Fuego,Fibra óptica,403.0
1775,2022,3,Tucumán,Fibra óptica,162345.0
1776,2022,2,Buenos Aires,Fibra óptica,1399043.0
1777,2022,2,Capital Federal,Fibra óptica,121506.0
1778,2022,2,Catamarca,Fibra óptica,42087.0
1779,2022,2,Chaco,Fibra óptica,42194.0
1780,2022,2,Chubut,Fibra óptica,9574.0
1781,2022,2,Córdoba,Fibra óptica,308895.0
1782,2022,2,Corrientes,Fibra óptica,18181.0
1783,2022,2,Entre Ríos,Fibra óptica,35839.0
1784,2022,2,Formosa,Fibra óptica,9875.0
1785,2022,2,Jujuy,Fibra óptica,34184.0
1786,2022,2,La Pampa,Fibra óptica,22994.0
1787,2022,2,La Rioja,Fibra óptica,19189.0
1788,2022,2,Mendoza,Fibra óptica,135504.0
1789,2022,2,Misiones,Fibra óptica,33649.0
1790,2022,2,Neuquén,Fibra óptica,28824.0
1791,2022,2,Río Negro,Fibra óptica,40946.0
1792,2022,2,Salta,Fibra óptica,47076.0
1793,2022,2,San Juan,Fibra óptica,12328.0
1794,2022,2,San Luis,Fibra óptica,248.0
1795,2022,2,Santa Cruz,Fibra óptica,10815.0
1796,2022,2,Santa Fe,Fibra óptica,189503.0
1797,2022,2,Santiago Del Estero,Fibra óptica,11605.0
1798,2022,2,Tierra Del Fuego,Fibra óptica,403.0
1799,2022,2,Tucumán,Fibra óptica,148823.0
1800,2022,1,Buenos Aires,Fibra óptica,1242121.0
1801,2022,1,Capital Federal,Fibra óptica,62308.0
1802,2022,1,Catamarca,Fibra óptica,29118.0
1803,2022,1,Chaco,Fibra óptica,36662.0
1804,2022,1,Chubut,Fibra óptica,9184.0
1805,2022,1,Córdoba,Fibra óptica,235838.0
1806,2022,1,Corrientes,Fibra óptica,10875.0
1807,2022,1,Entre Ríos,Fibra óptica,23091.0
1808,2022,1,Formosa,Fibra óptica,5146.0
1809,2022,1,Jujuy,Fibra óptica,25949.0
1810,2022,1,La Pampa,Fibra óptica,21739.0
1811,2022,1,La Rioja,Fibra óptica,9546.0
1812,2022,1,Mendoza,Fibra óptica,123228.0
1813,2022,1,Misiones,Fibra óptica,25178.0
1814,2022,1,Neuquén,Fibra óptica,24193.0
1815,2022,1,Río Negro,Fibra óptica,38037.0
1816,2022,1,Salta,Fibra óptica,40994.0
1817,2022,1,San Juan,Fibra óptica,11294.0
1818,2022,1,San Luis,Fibra óptica,31.0
1819,2022,1,Santa Cruz,Fibra óptica,10766.0
1820,2022,1,Santa Fe,Fibra óptica,146552.0
1821,2022,1,Santiago Del Estero,Fibra óptica,1093.0
1822,2022,1,Tierra Del Fuego,Fibra óptica,416.0
1823,2022,1,Tucumán,Fibra óptica,86174.0
1824,2021,4,Buenos Aires,Fibra óptica,1176024.0
1825,2021,4,Capital Federal,Fibra óptica,60005.0
1826,2021,4,Catamarca,Fibra óptica,25100.0
1827,2021,4,Chaco,Fibra óptica,34688.0
1828,2021,4,Chubut,Fibra óptica,9655.0
1829,2021,4,Córdoba,Fibra óptica,217214.0
1830,2021,4,Corrientes,Fibra óptica,10138.0
1831,2021,4,Entre Ríos,Fibra óptica,23452.0
1832,2021,4,Formosa,Fibra óptica,5151.0
1833,2021,4,Jujuy,Fibra óptica,24156.0
1834,2021,4,La Pampa,Fibra óptica,20192.0
1835,2021,4,La Rioja,Fibra óptica,9446.0
1836,2021,4,Mendoza,Fibra óptica,109667.0
1837,2021,4,Misiones,Fibra óptica,22035.0
1838,2021,4,Neuquén,Fibra óptica,23253.0
1839,2021,4,Río Negro,Fibra óptica,32212.0
1840,2021,4,Salta,Fibra óptica,39555.0
1841,2021,4,San Juan,Fibra óptica,11072.0
1842,2021,4,San Luis,Fibra óptica,30.0
1843,2021,4,Santa Cruz,Fibra óptica,10031.0
1844,2021,4,Santa Fe,Fibra óptica,128856.0
1845,2021,4,Santiago Del Estero,Fibra óptica,1088.0
1846,2021,4,Tierra Del Fuego,Fibra óptica,426.0
1847,2021,4,Tucumán,Fibra óptica,78790.0
1848,2021,3,Buenos Aires,Fibra óptica,885613.0
1849,2021,3,Capital Federal,Fibra óptica,42966.0
1850,2021,3,Catamarca,Fibra óptica,22331.0
1851,2021,3,Chaco,Fibra óptica,27583.0
1852,2021,3,Chubut,Fibra óptica,8946.0
1853,2021,3,Córdoba,Fibra óptica,167495.0
1854,2021,3,Corrientes,Fibra óptica,7542.0
1855,2021,3,Entre Ríos,Fibra óptica,20485.0
1856,2021,3,Formosa,Fibra óptica,4730.0
1857,2021,3,Jujuy,Fibra óptica,19926.0
1858,2021,3,La Pampa,Fibra óptica,17817.0
1859,2021,3,La Rioja,Fibra óptica,9444.0
1860,2021,3,Mendoza,Fibra óptica,70579.0
1861,2021,3,Misiones,Fibra óptica,10969.0
1862,2021,3,Neuquén,Fibra óptica,16455.0
1863,2021,3,Río Negro,Fibra óptica,18725.0
1864,2021,3,Salta,Fibra óptica,36126.0
1865,2021,3,San Juan,Fibra óptica,6670.0
1866,2021,3,San Luis,Fibra óptica,27.0
1867,2021,3,Santa Cruz,Fibra óptica,6328.0
1868,2021,3,Santa Fe,Fibra óptica,93412.0
1869,2021,3,Santiago Del Estero,Fibra óptica,909.0
1870,2021,3,Tierra Del Fuego,Fibra óptica,6.0
1871,2021,3,Tucumán,Fibra óptica,70964.0
1872,2021,2,Buenos Aires,Fibra óptica,854173.0
1873,2021,2,Capital Federal,Fibra óptica,41318.0
1874,2021,2,Catamarca,Fibra óptica,22331.0
1875,2021,2,Chaco,Fibra óptica,27584.0
1876,2021,2,Chubut,Fibra óptica,6081.0
1877,2021,2,Córdoba,Fibra óptica,151855.0
1878,2021,2,Corrientes,Fibra óptica,3731.0
1879,2021,2,Entre Ríos,Fibra óptica,17856.0
1880,2021,2,Formosa,Fibra óptica,3610.0
1881,2021,2,Jujuy,Fibra óptica,19611.0
1882,2021,2,La Pampa,Fibra óptica,17132.0
1883,2021,2,La Rioja,Fibra óptica,9445.0
1884,2021,2,Mendoza,Fibra óptica,44696.0
1885,2021,2,Misiones,Fibra óptica,10376.0
1886,2021,2,Neuquén,Fibra óptica,15619.0
1887,2021,2,Río Negro,Fibra óptica,18727.0
1888,2021,2,Salta,Fibra óptica,32050.0
1889,2021,2,San Juan,Fibra óptica,6673.0
1890,2021,2,San Luis,Fibra óptica,28.0
1891,2021,2,Santa Cruz,Fibra óptica,6328.0
1892,2021,2,Santa Fe,Fibra óptica,90424.0
1893,2021,2,Santiago Del Estero,Fibra óptica,909.0
1894,2021,2,Tierra Del Fuego,Fibra óptica,6.0
1895,2021,2,Tucumán,Fibra óptica,71683.0
1896,2021,1,Buenos Aires,Fibra óptica,821597.0
1897,2021,1,Capital Federal,Fibra óptica,39980.0
1898,2021,1,Catamarca,Fibra óptica,18688.0
1899,2021,1,Chaco,Fibra óptica,25426.0
1900,2021,1,Chubut,Fibra óptica,3444.0
1901,2021,1,Córdoba,Fibra óptica,134634.0
1902,2021,1,Corrientes,Fibra óptica,3337.0
1903,2021,1,Entre Ríos,Fibra óptica,16846.0
1904,2021,1,Formosa,Fibra óptica,2562.0
1905,2021,1,Jujuy,Fibra óptica,17322.0
1906,2021,1,La Pampa,Fibra óptica,15779.0
1907,2021,1,La Rioja,Fibra óptica,1.0
1908,2021,1,Mendoza,Fibra óptica,38619.0
1909,2021,1,Misiones,Fibra óptica,7064.0
1910,2021,1,Neuquén,Fibra óptica,14171.0
1911,2021,1,Río Negro,Fibra óptica,17828.0
1912,2021,1,Salta,Fibra óptica,31498.0
1913,2021,1,San Juan,Fibra óptica,6671.0
1914,2021,1,San Luis,Fibra óptica,28.0
1915,2021,1,Santa Cruz,Fibra óptica,5975.0
1916,2021,1,Santa Fe,Fibra óptica,70976.0
1917,2021,1,Santiago Del Estero,Fibra óptica,570.0
1918,2021,1,Tierra Del Fuego,Fibra óptica,6.0
1919,2021,1,Tucumán,Fibra óptica,69954.0
1920,2020,4,Buenos Aires,Fibra óptica,804991.0
1921,2020,4,Capital Federal,Fibra óptica,39890.0
1922,2020,4,Catamarca,Fibra óptica,17856.0
1923,2020,4,Chaco,Fibra óptica,23687.0
1924,2020,4,Chubut,Fibra óptica,3040.0
1925,2020,4,Córdoba,Fibra óptica,125620.0
1926,2020,4,Corrientes,Fibra óptica,3146.0
1927,2020,4,Entre Ríos,Fibra óptica,15653.0
1928,2020,4,Formosa,Fibra óptica,2432.0
1929,2020,4,Jujuy,Fibra óptica,15639.0
1930,2020,4,La Pampa,Fibra óptica,15432.0
1931,2020,4,La Rioja,Fibra óptica,1.0
1932,2020,4,Mendoza,Fibra óptica,36083.0
1933,2020,4,Misiones,Fibra óptica,6589.0
1934,2020,4,Neuquén,Fibra óptica,13732.0
1935,2020,4,Río Negro,Fibra óptica,17826.0
1936,2020,4,Salta,Fibra óptica,30604.0
1937,2020,4,San Juan,Fibra óptica,6599.0
1938,2020,4,San Luis,Fibra óptica,27.0
1939,2020,4,Santa Cruz,Fibra óptica,1041.0
1940,2020,4,Santa Fe,Fibra óptica,62692.0
1941,2020,4,Santiago Del Estero,Fibra óptica,570.0
1942,2020,4,Tierra Del Fuego,Fibra óptica,6.0
1943,2020,4,Tucumán,Fibra óptica,68043.0
1944,2020,3,Buenos Aires,Fibra óptica,749087.0
1945,2020,3,Capital Federal,Fibra óptica,39417.0
1946,2020,3,Catamarca,Fibra óptica,16857.0
1947,2020,3,Chaco,Fibra óptica,20675.0
1948,2020,3,Chubut,Fibra óptica,2897.0
1949,2020,3,Córdoba,Fibra óptica,102217.0
1950,2020,3,Corrientes,Fibra óptica,2960.0
1951,2020,3,Entre Ríos,Fibra óptica,13954.0
1952,2020,3,Formosa,Fibra óptica,2000.0
1953,2020,3,Jujuy,Fibra óptica,11112.0
1954,2020,3,La Pampa,Fibra óptica,14677.0
1955,2020,3,La Rioja,Fibra óptica,1.0
1956,2020,3,Mendoza,Fibra óptica,32817.0
1957,2020,3,Misiones,Fibra óptica,2572.0
1958,2020,3,Neuquén,Fibra óptica,11043.0
1959,2020,3,Río Negro,Fibra óptica,10381.0
1960,2020,3,Salta,Fibra óptica,25445.0
1961,2020,3,San Juan,Fibra óptica,5509.0
1962,2020,3,San Luis,Fibra óptica,6.0
1963,2020,3,Santa Cruz,Fibra óptica,1027.0
1964,2020,3,Santa Fe,Fibra óptica,45721.0
1965,2020,3,Santiago Del Estero,Fibra óptica,555.0
1966,2020,3,Tierra Del Fuego,Fibra óptica,0.0
1967,2020,3,Tucumán,Fibra óptica,59949.0
1968,2020,2,Buenos Aires,Fibra óptica,723072.0
1969,2020,2,Capital Federal,Fibra óptica,39482.0
1970,2020,2,Catamarca,Fibra óptica,14878.0
1971,2020,2,Chaco,Fibra óptica,17266.0
1972,2020,2,Chubut,Fibra óptica,1324.0
1973,2020,2,Córdoba,Fibra óptica,85818.0
1974,2020,2,Corrientes,Fibra óptica,3144.0
1975,2020,2,Entre Ríos,Fibra óptica,13954.0
1976,2020,2,Formosa,Fibra óptica,1882.0
1977,2020,2,Jujuy,Fibra óptica,5057.0
1978,2020,2,La Pampa,Fibra óptica,14232.0
1979,2020,2,La Rioja,Fibra óptica,1.0
1980,2020,2,Mendoza,Fibra óptica,29613.0
1981,2020,2,Misiones,Fibra óptica,2579.0
1982,2020,2,Neuquén,Fibra óptica,11037.0
1983,2020,2,Río Negro,Fibra óptica,10382.0
1984,2020,2,Salta,Fibra óptica,24289.0
1985,2020,2,San Juan,Fibra óptica,5509.0
1986,2020,2,San Luis,Fibra óptica,6.0
1987,2020,2,Santa Cruz,Fibra óptica,1027.0
1988,2020,2,Santa Fe,Fibra óptica,46698.0
1989,2020,2,Santiago Del Estero,Fibra óptica,355.0
1990,2020,2,Tierra Del Fuego,Fibra óptica,0.0
1991,2020,2,Tucumán,Fibra óptica,55120.0
1992,2020,1,Buenos Aires,Fibra óptica,720688.0
1993,2020,1,Capital Federal,Fibra óptica,38898.0
1994,2020,1,Catamarca,Fibra óptica,12056.0
1995,2020,1,Chaco,Fibra óptica,11958.0
1996,2020,1,Chubut,Fibra óptica,1324.0
1997,2020,1,Córdoba,Fibra óptica,68512.0
1998,2020,1,Corrientes,Fibra óptica,2172.0
1999,2020,1,Entre Ríos,Fibra óptica,13245.0
2000,2020,1,Formosa,Fibra óptica,1800.0
2001,2020,1,Jujuy,Fibra óptica,3078.0
2002,2020,1,La Pampa,Fibra óptica,13821.0
2003,2020,1,La Rioja,Fibra óptica,0.0
2004,2020,1,Mendoza,Fibra óptica,28059.0
2005,2020,1,Misiones,Fibra óptica,1220.0
2006,2020,1,Neuquén,Fibra óptica,11031.0
2007,2020,1,Río Negro,Fibra óptica,10381.0
2008,2020,1,Salta,Fibra óptica,23025.0
2009,2020,1,San Juan,Fibra óptica,5508.0
2010,2020,1,San Luis,Fibra óptica,5.0
2011,2020,1,Santa Cruz,Fibra óptica,1026.0
2012,2020,1,Santa Fe,Fibra óptica,35123.0
2013,2020,1,Santiago Del Estero,Fibra óptica,200.0
2014,2020,1,Tierra Del Fuego,Fibra óptica,0.0
2015,2020,1,Tucumán,Fibra óptica,44687.0
2016,2019,4,Buenos Aires,Fibra óptica,669194.0
2017,2019,4,Capital Federal,Fibra óptica,35534.0
2018,2019,4,Catamarca,Fibra óptica,9506.0
2019,2019,4,Chaco,Fibra óptica,8831.0
2020,2019,4,Chubut,Fibra óptica,1324.0
2021,2019,4,Córdoba,Fibra óptica,53335.0
2022,2019,4,Corrientes,Fibra óptica,2002.0
2023,2019,4,Entre Ríos,Fibra óptica,12875.0
2024,2019,4,Formosa,Fibra óptica,1760.0
2025,2019,4,Jujuy,Fibra óptica,873.0
2026,2019,4,La Pampa,Fibra óptica,4942.0
2027,2019,4,La Rioja,Fibra óptica,0.0
2028,2019,4,Mendoza,Fibra óptica,24989.0
2029,2019,4,Misiones,Fibra óptica,847.0
2030,2019,4,Neuquén,Fibra óptica,10549.0
2031,2019,4,Río Negro,Fibra óptica,9658.0
2032,2019,4,Salta,Fibra óptica,21865.0
2033,2019,4,San Juan,Fibra óptica,4931.0
2034,2019,4,San Luis,Fibra óptica,6.0
2035,2019,4,Santa Cruz,Fibra óptica,1036.0
2036,2019,4,Santa Fe,Fibra óptica,27464.0
2037,2019,4,Santiago Del Estero,Fibra óptica,200.0
2038,2019,4,Tierra Del Fuego,Fibra óptica,0.0
2039,2019,4,Tucumán,Fibra óptica,39574.0
2040,2019,3,Buenos Aires,Fibra óptica,425386.0
2041,2019,3,Capital Federal,Fibra óptica,24900.0
2042,2019,3,Catamarca,Fibra óptica,13.0
2043,2019,3,Chaco,Fibra óptica,8063.0
2044,2019,3,Chubut,Fibra óptica,1917.0
2045,2019,3,Córdoba,Fibra óptica,30064.0
2046,2019,3,Corrientes,Fibra óptica,1888.0
2047,2019,3,Entre Ríos,Fibra óptica,12888.0
2048,2019,3,Formosa,Fibra óptica,1476.0
2049,2019,3,Jujuy,Fibra óptica,274.0
2050,2019,3,La Pampa,Fibra óptica,4994.0
2051,2019,3,La Rioja,Fibra óptica,11.0
2052,2019,3,Mendoza,Fibra óptica,6865.0
2053,2019,3,Misiones,Fibra óptica,829.0
2054,2019,3,Neuquén,Fibra óptica,5560.0
2055,2019,3,Río Negro,Fibra óptica,9739.0
2056,2019,3,Salta,Fibra óptica,733.0
2057,2019,3,San Juan,Fibra óptica,1227.0
2058,2019,3,San Luis,Fibra óptica,350.0
2059,2019,3,Santa Cruz,Fibra óptica,969.0
2060,2019,3,Santa Fe,Fibra óptica,18690.0
2061,2019,3,Santiago Del Estero,Fibra óptica,219.0
2062,2019,3,Tierra Del Fuego,Fibra óptica,651.0
2063,2019,3,Tucumán,Fibra óptica,116.0
2064,2019,2,Buenos Aires,Fibra óptica,382971.0
2065,2019,2,Capital Federal,Fibra óptica,36082.0
2066,2019,2,Catamarca,Fibra óptica,13.0
2067,2019,2,Chaco,Fibra óptica,4203.0
2068,2019,2,Chubut,Fibra óptica,1917.0
2069,2019,2,Córdoba,Fibra óptica,23023.0
2070,2019,2,Corrientes,Fibra óptica,1701.0
2071,2019,2,Entre Ríos,Fibra óptica,12764.0
2072,2019,2,Formosa,Fibra óptica,1382.0
2073,2019,2,Jujuy,Fibra óptica,274.0
2074,2019,2,La Pampa,Fibra óptica,4840.0
2075,2019,2,La Rioja,Fibra óptica,11.0
2076,2019,2,Mendoza,Fibra óptica,6865.0
2077,2019,2,Misiones,Fibra óptica,543.0
2078,2019,2,Neuquén,Fibra óptica,4983.0
2079,2019,2,Río Negro,Fibra óptica,4037.0
2080,2019,2,Salta,Fibra óptica,725.0
2081,2019,2,San Juan,Fibra óptica,1174.0
2082,2019,2,San Luis,Fibra óptica,347.0
2083,2019,2,Santa Cruz,Fibra óptica,379.0
2084,2019,2,Santa Fe,Fibra óptica,18236.0
2085,2019,2,Santiago Del Estero,Fibra óptica,219.0
2086,2019,2,Tierra Del Fuego,Fibra óptica,651.0
2087,2019,2,Tucumán,Fibra óptica,116.0
2088,2019,1,Buenos Aires,Fibra óptica,336362.0
2089,2019,1,Capital Federal,Fibra óptica,32281.0
2090,2019,1,Catamarca,Fibra óptica,16.0
2091,2019,1,Chaco,Fibra óptica,1951.0
2092,2019,1,Chubut,Fibra óptica,1923.0
2093,2019,1,Córdoba,Fibra óptica,19902.0
2094,2019,1,Corrientes,Fibra óptica,1615.0
2095,2019,1,Entre Ríos,Fibra óptica,12723.0
2096,2019,1,Formosa,Fibra óptica,940.0
2097,2019,1,Jujuy,Fibra óptica,153.0
2098,2019,1,La Pampa,Fibra óptica,2891.0
2099,2019,1,La Rioja,Fibra óptica,12.0
2100,2019,1,Mendoza,Fibra óptica,5662.0
2101,2019,1,Misiones,Fibra óptica,465.0
2102,2019,1,Neuquén,Fibra óptica,3114.0
2103,2019,1,Río Negro,Fibra óptica,3994.0
2104,2019,1,Salta,Fibra óptica,647.0
2105,2019,1,San Juan,Fibra óptica,808.0
2106,2019,1,San Luis,Fibra óptica,378.0
2107,2019,1,Santa Cruz,Fibra óptica,382.0
2108,2019,1,Santa Fe,Fibra óptica,15621.0
2109,2019,1,Santiago Del Estero,Fibra óptica,23.0
2110,2019,1,Tierra Del Fuego,Fibra óptica,1623.0
2111,2019,1,Tucumán,Fibra óptica,118.0
2112,2018,4,Buenos Aires,Fibra óptica,296102.0
2113,2018,4,Capital Federal,Fibra óptica,33042.0
2114,2018,4,Catamarca,Fibra óptica,16.0
2115,2018,4,Chaco,Fibra óptica,1940.0
2116,2018,4,Chubut,Fibra óptica,952.0
2117,2018,4,Córdoba,Fibra óptica,17675.0
2118,2018,4,Corrientes,Fibra óptica,796.0
2119,2018,4,Entre Ríos,Fibra óptica,4853.0
2120,2018,4,Formosa,Fibra óptica,887.0
2121,2018,4,Jujuy,Fibra óptica,153.0
2122,2018,4,La Pampa,Fibra óptica,2685.0
2123,2018,4,La Rioja,Fibra óptica,12.0
2124,2018,4,Mendoza,Fibra óptica,5665.0
2125,2018,4,Misiones,Fibra óptica,465.0
2126,2018,4,Neuquén,Fibra óptica,3115.0
2127,2018,4,Río Negro,Fibra óptica,1299.0
2128,2018,4,Salta,Fibra óptica,638.0
2129,2018,4,San Juan,Fibra óptica,806.0
2130,2018,4,San Luis,Fibra óptica,378.0
2131,2018,4,Santa Cruz,Fibra óptica,382.0
2132,2018,4,Santa Fe,Fibra óptica,14387.0
2133,2018,4,Santiago Del Estero,Fibra óptica,23.0
2134,2018,4,Tierra Del Fuego,Fibra óptica,1623.0
2135,2018,4,Tucumán,Fibra óptica,119.0
2136,2018,3,Buenos Aires,Fibra óptica,156382.0
2137,2018,3,Capital Federal,Fibra óptica,35694.0
2138,2018,3,Catamarca,Fibra óptica,15.0
2139,2018,3,Chaco,Fibra óptica,1990.0
2140,2018,3,Chubut,Fibra óptica,1239.0
2141,2018,3,Córdoba,Fibra óptica,15785.0
2142,2018,3,Corrientes,Fibra óptica,212.0
2143,2018,3,Entre Ríos,Fibra óptica,2403.0
2144,2018,3,Formosa,Fibra óptica,817.0
2145,2018,3,Jujuy,Fibra óptica,32.0
2146,2018,3,La Pampa,Fibra óptica,8437.0
2147,2018,3,La Rioja,Fibra óptica,13.0
2148,2018,3,Mendoza,Fibra óptica,5744.0
2149,2018,3,Misiones,Fibra óptica,512.0
2150,2018,3,Neuquén,Fibra óptica,998.0
2151,2018,3,Río Negro,Fibra óptica,1252.0
2152,2018,3,Salta,Fibra óptica,678.0
2153,2018,3,San Juan,Fibra óptica,826.0
2154,2018,3,San Luis,Fibra óptica,368.0
2155,2018,3,Santa Cruz,Fibra óptica,585.0
2156,2018,3,Santa Fe,Fibra óptica,11749.0
2157,2018,3,Santiago Del Estero,Fibra óptica,23.0
2158,2018,3,Tierra Del Fuego,Fibra óptica,1502.0
2159,2018,3,Tucumán,Fibra óptica,110.0
2160,2018,2,Buenos Aires,Fibra óptica,143626.0
2161,2018,2,Capital Federal,Fibra óptica,35610.0
2162,2018,2,Catamarca,Fibra óptica,15.0
2163,2018,2,Chaco,Fibra óptica,562.0
2164,2018,2,Chubut,Fibra óptica,1239.0
2165,2018,2,Córdoba,Fibra óptica,13832.0
2166,2018,2,Corrientes,Fibra óptica,201.0
2167,2018,2,Entre Ríos,Fibra óptica,2405.0
2168,2018,2,Formosa,Fibra óptica,18.0
2169,2018,2,Jujuy,Fibra óptica,23.0
2170,2018,2,La Pampa,Fibra óptica,8420.0
2171,2018,2,La Rioja,Fibra óptica,13.0
2172,2018,2,Mendoza,Fibra óptica,3084.0
2173,2018,2,Misiones,Fibra óptica,512.0
2174,2018,2,Neuquén,Fibra óptica,998.0
2175,2018,2,Río Negro,Fibra óptica,1252.0
2176,2018,2,Salta,Fibra óptica,678.0
2177,2018,2,San Juan,Fibra óptica,826.0
2178,2018,2,San Luis,Fibra óptica,368.0
2179,2018,2,Santa Cruz,Fibra óptica,585.0
2180,2018,2,Santa Fe,Fibra óptica,11354.0
2181,2018,2,Santiago Del Estero,Fibra óptica,23.0
2182,2018,2,Tierra Del Fuego,Fibra óptica,531.0
2183,2018,2,Tucumán,Fibra óptica,110.0
2184,2018,1,Buenos Aires,Fibra óptica,133928.0
2185,2018,1,Capital Federal,Fibra óptica,35535.0
2186,2018,1,Catamarca,Fibra óptica,15.0
2187,2018,1,Chaco,Fibra óptica,383.0
2188,2018,1,Chubut,Fibra óptica,1194.0
2189,2018,1,Córdoba,Fibra óptica,13178.0
2190,2018,1,Corrientes,Fibra óptica,888.0
2191,2018,1,Entre Ríos,Fibra óptica,3789.0
2192,2018,1,Formosa,Fibra óptica,17.0
2193,2018,1,Jujuy,Fibra óptica,23.0
2194,2018,1,La Pampa,Fibra óptica,8386.0
2195,2018,1,La Rioja,Fibra óptica,13.0
2196,2018,1,Mendoza,Fibra óptica,3086.0
2197,2018,1,Misiones,Fibra óptica,328.0
2198,2018,1,Neuquén,Fibra óptica,1000.0
2199,2018,1,Río Negro,Fibra óptica,1251.0
2200,2018,1,Salta,Fibra óptica,118.0
2201,2018,1,San Juan,Fibra óptica,826.0
