,Año,Trimestre,Provincia,Rango_Velocidad,Accesos
2137,2018,3,Capital Federal,+ 1 Mbps - 6 Mbps,287919.0
2138,2018,3,Catamarca,+ 1 Mbps - 6 Mbps,18475.0
2139,2018,3,Chaco,+ 1 Mbps - 6 Mbps,38729.0
2140,2018,3,Chubut,+ 1 Mbps - 6 Mbps,91096.0
2141,2018,3,Córdoba,+ 1 Mbps - 6 Mbps,224471.0
2142,2018,3,Corrientes,+ 1 Mbps - 6 Mbps,38364.0
2143,2018,3,Entre Ríos,+ 1 Mbps - 6 Mbps,96095.0
2144,2018,3,Formosa,+ 1 Mbps - 6 Mbps,22624.0
2145,2018,3,Jujuy,+ 1 Mbps - 6 Mbps,29048.0
2146,2018,3,La Pampa,+ 1 Mbps - 6 Mbps,68507.0
2147,2018,3,La Rioja,+ 1 Mbps - 6 Mbps,40647.0
2148,2018,3,Mendoza,+ 1 Mbps - 6 Mbps,199297.0
2149,2018,3,Misiones,+ 1 Mbps - 6 Mbps,39617.0
2150,2018,3,Neuquén,+ 1 Mbps - 6 Mbps,55822.0
2151,2018,3,Río Negro,+ 1 Mbps - 6 Mbps,75929.0
2152,2018,3,Salta,+ 1 Mbps - 6 Mbps,61795.0
2153,2018,3,San Juan,+ 1 Mbps - 6 Mbps,62525.0
2154,2018,3,San Luis,+ 1 Mbps - 6 Mbps,19170.0
2155,2018,3,Santa Cruz,+ 1 Mbps - 6 Mbps,32815.0
2156,2018,3,Santa Fe,+ 1 Mbps - 6 Mbps,269211.0
2157,2018,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,60260.0
2158,2018,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,41569.0
2159,2018,3,Tucumán,+ 1 Mbps - 6 Mbps,81559.0
2160,2018,2,Buenos Aires,+ 1 Mbps - 6 Mbps,1459443.0
2161,2018,2,Capital Federal,+ 1 Mbps - 6 Mbps,290291.0
2162,2018,2,Catamarca,+ 1 Mbps - 6 Mbps,14624.0
2163,2018,2,Chaco,+ 1 Mbps - 6 Mbps,34167.0
2164,2018,2,Chubut,+ 1 Mbps - 6 Mbps,85598.0
2165,2018,2,Córdoba,+ 1 Mbps - 6 Mbps,219630.0
2166,2018,2,Corrientes,+ 1 Mbps - 6 Mbps,38268.0
2167,2018,2,Entre Ríos,+ 1 Mbps - 6 Mbps,94459.0
2168,2018,2,Formosa,+ 1 Mbps - 6 Mbps,22409.0
2169,2018,2,Jujuy,+ 1 Mbps - 6 Mbps,29319.0
2170,2018,2,La Pampa,+ 1 Mbps - 6 Mbps,68083.0
2171,2018,2,La Rioja,+ 1 Mbps - 6 Mbps,40679.0
2172,2018,2,Mendoza,+ 1 Mbps - 6 Mbps,164596.0
2173,2018,2,Misiones,+ 1 Mbps - 6 Mbps,39489.0
2174,2018,2,Neuquén,+ 1 Mbps - 6 Mbps,56035.0
2175,2018,2,Río Negro,+ 1 Mbps - 6 Mbps,75056.0
2176,2018,2,Salta,+ 1 Mbps - 6 Mbps,61763.0
2177,2018,2,San Juan,+ 1 Mbps - 6 Mbps,57591.0
2178,2018,2,San Luis,+ 1 Mbps - 6 Mbps,11992.0
2179,2018,2,Santa Cruz,+ 1 Mbps - 6 Mbps,28600.0
2180,2018,2,Santa Fe,+ 1 Mbps - 6 Mbps,262603.0
2181,2018,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,41362.0
2182,2018,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,40912.0
2183,2018,2,Tucumán,+ 1 Mbps - 6 Mbps,79899.0
2184,2018,1,Buenos Aires,+ 1 Mbps - 6 Mbps,1445752.0
2185,2018,1,Capital Federal,+ 1 Mbps - 6 Mbps,292566.0
2186,2018,1,Catamarca,+ 1 Mbps - 6 Mbps,14770.0
2187,2018,1,Chaco,+ 1 Mbps - 6 Mbps,32516.0
2188,2018,1,Chubut,+ 1 Mbps - 6 Mbps,83161.0
2189,2018,1,Córdoba,+ 1 Mbps - 6 Mbps,222815.0
2190,2018,1,Corrientes,+ 1 Mbps - 6 Mbps,37152.0
2191,2018,1,Entre Ríos,+ 1 Mbps - 6 Mbps,90080.0
2192,2018,1,Formosa,+ 1 Mbps - 6 Mbps,10092.0
2193,2018,1,Jujuy,+ 1 Mbps - 6 Mbps,27219.0
2194,2018,1,La Pampa,+ 1 Mbps - 6 Mbps,67104.0
2195,2018,1,La Rioja,+ 1 Mbps - 6 Mbps,40680.0
2196,2018,1,Mendoza,+ 1 Mbps - 6 Mbps,164599.0
2197,2018,1,Misiones,+ 1 Mbps - 6 Mbps,35820.0
2198,2018,1,Neuquén,+ 1 Mbps - 6 Mbps,59468.0
2199,2018,1,Río Negro,+ 1 Mbps - 6 Mbps,74894.0
2200,2018,1,Salta,+ 1 Mbps - 6 Mbps,60334.0
2201,2018,1,San Juan,+ 1 Mbps - 6 Mbps,57078.0
2202,2018,1,San Luis,+ 1 Mbps - 6 Mbps,11920.0
2203,2018,1,Santa Cruz,+ 1 Mbps - 6 Mbps,28600.0
2204,2018,1,Santa Fe,+ 1 Mbps - 6 Mbps,262008.0
2205,2018,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,41298.0
2206,2018,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33987.0
2207,2018,1,Tucumán,+ 1 Mbps - 6 Mbps,78811.0
2208,2017,4,Buenos Aires,+ 1 Mbps - 6 Mbps,1551194.0
2209,2017,4,Capital Federal,+ 1 Mbps - 6 Mbps,517018.0
2210,2017,4,Catamarca,+ 1 Mbps - 6 Mbps,15315.0
2211,2017,4,Chaco,+ 1 Mbps - 6 Mbps,37144.0
2212,2017,4,Chubut,+ 1 Mbps - 6 Mbps,83676.0
2213,2017,4,Córdoba,+ 1 Mbps - 6 Mbps,280837.0
2214,2017,4,Corrientes,+ 1 Mbps - 6 Mbps,41080.0
2215,2017,4,Entre Ríos,+ 1 Mbps - 6 Mbps,95466.0
2216,2017,4,Formosa,+ 1 Mbps - 6 Mbps,13220.0
2217,2017,4,Jujuy,+ 1 Mbps - 6 Mbps,26566.0
2218,2017,4,La Pampa,+ 1 Mbps - 6 Mbps,66053.0
2219,2017,4,La Rioja,+ 1 Mbps - 6 Mbps,40777.0
2220,2017,4,Mendoza,+ 1 Mbps - 6 Mbps,177646.0
2221,2017,4,Misiones,+ 1 Mbps - 6 Mbps,41723.0
2222,2017,4,Neuquén,+ 1 Mbps - 6 Mbps,68036.0
2223,2017,4,Río Negro,+ 1 Mbps - 6 Mbps,81078.0
2224,2017,4,Salta,+ 1 Mbps - 6 Mbps,73284.0
2225,2017,4,San Juan,+ 1 Mbps - 6 Mbps,57525.0
2226,2017,4,San Luis,+ 1 Mbps - 6 Mbps,12822.0
2227,2017,4,Santa Cruz,+ 1 Mbps - 6 Mbps,29073.0
2228,2017,4,Santa Fe,+ 1 Mbps - 6 Mbps,309998.0
2229,2017,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,43544.0
2230,2017,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,31334.0
2231,2017,4,Tucumán,+ 1 Mbps - 6 Mbps,78750.0
2232,2017,3,Buenos Aires,+ 1 Mbps - 6 Mbps,1733479.0
2233,2017,3,Capital Federal,+ 1 Mbps - 6 Mbps,590689.0
2234,2017,3,Catamarca,+ 1 Mbps - 6 Mbps,15383.0
2235,2017,3,Chaco,+ 1 Mbps - 6 Mbps,40059.0
2236,2017,3,Chubut,+ 1 Mbps - 6 Mbps,71843.0
2237,2017,3,Córdoba,+ 1 Mbps - 6 Mbps,309161.0
2238,2017,3,Corrientes,+ 1 Mbps - 6 Mbps,44305.0
2239,2017,3,Entre Ríos,+ 1 Mbps - 6 Mbps,98032.0
2240,2017,3,Formosa,+ 1 Mbps - 6 Mbps,13752.0
2241,2017,3,Jujuy,+ 1 Mbps - 6 Mbps,26835.0
2242,2017,3,La Pampa,+ 1 Mbps - 6 Mbps,64794.0
2243,2017,3,La Rioja,+ 1 Mbps - 6 Mbps,40882.0
2244,2017,3,Mendoza,+ 1 Mbps - 6 Mbps,158461.0
2245,2017,3,Misiones,+ 1 Mbps - 6 Mbps,42900.0
2246,2017,3,Neuquén,+ 1 Mbps - 6 Mbps,72532.0
2247,2017,3,Río Negro,+ 1 Mbps - 6 Mbps,83900.0
2248,2017,3,Salta,+ 1 Mbps - 6 Mbps,78830.0
2249,2017,3,San Juan,+ 1 Mbps - 6 Mbps,57582.0
2250,2017,3,San Luis,+ 1 Mbps - 6 Mbps,12325.0
2251,2017,3,Santa Cruz,+ 1 Mbps - 6 Mbps,29102.0
2252,2017,3,Santa Fe,+ 1 Mbps - 6 Mbps,320017.0
2253,2017,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,40435.0
2254,2017,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33858.0
2255,2017,3,Tucumán,+ 1 Mbps - 6 Mbps,83070.0
2256,2017,2,Buenos Aires,+ 1 Mbps - 6 Mbps,1910156.0
2257,2017,2,Capital Federal,+ 1 Mbps - 6 Mbps,726223.0
2258,2017,2,Catamarca,+ 1 Mbps - 6 Mbps,15655.0
2259,2017,2,Chaco,+ 1 Mbps - 6 Mbps,42590.0
2260,2017,2,Chubut,+ 1 Mbps - 6 Mbps,73760.0
2261,2017,2,Córdoba,+ 1 Mbps - 6 Mbps,370865.0
2262,2017,2,Corrientes,+ 1 Mbps - 6 Mbps,46483.0
2263,2017,2,Entre Ríos,+ 1 Mbps - 6 Mbps,104422.0
2264,2017,2,Formosa,+ 1 Mbps - 6 Mbps,14787.0
2265,2017,2,Jujuy,+ 1 Mbps - 6 Mbps,26915.0
2266,2017,2,La Pampa,+ 1 Mbps - 6 Mbps,59045.0
2267,2017,2,La Rioja,+ 1 Mbps - 6 Mbps,9304.0
2268,2017,2,Mendoza,+ 1 Mbps - 6 Mbps,177203.0
2269,2017,2,Misiones,+ 1 Mbps - 6 Mbps,47244.0
2270,2017,2,Neuquén,+ 1 Mbps - 6 Mbps,81272.0
2271,2017,2,Río Negro,+ 1 Mbps - 6 Mbps,88085.0
2272,2017,2,Salta,+ 1 Mbps - 6 Mbps,67576.0
2273,2017,2,San Juan,+ 1 Mbps - 6 Mbps,58588.0
2274,2017,2,San Luis,+ 1 Mbps - 6 Mbps,14014.0
2275,2017,2,Santa Cruz,+ 1 Mbps - 6 Mbps,30913.0
2276,2017,2,Santa Fe,+ 1 Mbps - 6 Mbps,311830.0
2277,2017,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,20384.0
2278,2017,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409.0
2279,2017,2,Tucumán,+ 1 Mbps - 6 Mbps,83342.0
2280,2017,1,Buenos Aires,+ 1 Mbps - 6 Mbps,2057698.16
2281,2017,1,Capital Federal,+ 1 Mbps - 6 Mbps,678921.84
2282,2017,1,Catamarca,+ 1 Mbps - 6 Mbps,15861.0
2283,2017,1,Chaco,+ 1 Mbps - 6 Mbps,44544.0
2284,2017,1,Chubut,+ 1 Mbps - 6 Mbps,73759.0
2285,2017,1,Córdoba,+ 1 Mbps - 6 Mbps,391556.0
2286,2017,1,Corrientes,+ 1 Mbps - 6 Mbps,48149.0
2287,2017,1,Entre Ríos,+ 1 Mbps - 6 Mbps,108379.0
2288,2017,1,Formosa,+ 1 Mbps - 6 Mbps,15473.0
2289,2017,1,Jujuy,+ 1 Mbps - 6 Mbps,27824.0
2290,2017,1,La Pampa,+ 1 Mbps - 6 Mbps,57739.0
2291,2017,1,La Rioja,+ 1 Mbps - 6 Mbps,9486.0
2292,2017,1,Mendoza,+ 1 Mbps - 6 Mbps,177201.0
2293,2017,1,Misiones,+ 1 Mbps - 6 Mbps,45950.0
2294,2017,1,Neuquén,+ 1 Mbps - 6 Mbps,83813.0
2295,2017,1,Río Negro,+ 1 Mbps - 6 Mbps,89622.0
2296,2017,1,Salta,+ 1 Mbps - 6 Mbps,70922.0
2297,2017,1,San Juan,+ 1 Mbps - 6 Mbps,58588.0
2298,2017,1,San Luis,+ 1 Mbps - 6 Mbps,14014.0
2299,2017,1,Santa Cruz,+ 1 Mbps - 6 Mbps,31078.0
2300,2017,1,Santa Fe,+ 1 Mbps - 6 Mbps,340418.0
2301,2017,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,21659.0
2302,2017,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409.0
2303,2017,1,Tucumán,+ 1 Mbps - 6 Mbps,86470.0
2304,2016,4,Buenos Aires,+ 1 Mbps - 6 Mbps,2085604.6
2305,2016,4,Capital Federal,+ 1 Mbps - 6 Mbps,704324.4
2306,2016,4,Catamarca,+ 1 Mbps - 6 Mbps,16519.0
2307,2016,4,Chaco,+ 1 Mbps - 6 Mbps,45634.0
2308,2016,4,Chubut,+ 1 Mbps - 6 Mbps,73951.0
2309,2016,4,Córdoba,+ 1 Mbps - 6 Mbps,404645.0
2310,2016,4,Corrientes,+ 1 Mbps - 6 Mbps,48995.0
2311,2016,4,Entre Ríos,+ 1 Mbps - 6 Mbps,110296.0
2312,2016,4,Formosa,+ 1 Mbps - 6 Mbps,15791.0
2313,2016,4,Jujuy,+ 1 Mbps - 6 Mbps,27778.0
2314,2016,4,La Pampa,+ 1 Mbps - 6 Mbps,56694.0
2315,2016,4,La Rioja,+ 1 Mbps - 6 Mbps,9635.0
2316,2016,4,Mendoza,+ 1 Mbps - 6 Mbps,177194.0
2317,2016,4,Misiones,+ 1 Mbps - 6 Mbps,47454.0
2318,2016,4,Neuquén,+ 1 Mbps - 6 Mbps,84859.0
2319,2016,4,Río Negro,+ 1 Mbps - 6 Mbps,92967.0
2320,2016,4,Salta,+ 1 Mbps - 6 Mbps,71636.0
2321,2016,4,San Juan,+ 1 Mbps - 6 Mbps,58608.0
2322,2016,4,San Luis,+ 1 Mbps - 6 Mbps,14014.0
2323,2016,4,Santa Cruz,+ 1 Mbps - 6 Mbps,31369.0
2324,2016,4,Santa Fe,+ 1 Mbps - 6 Mbps,349722.0
2325,2016,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22246.0
2326,2016,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35409.0
2327,2016,4,Tucumán,+ 1 Mbps - 6 Mbps,87994.0
2328,2016,3,Buenos Aires,+ 1 Mbps - 6 Mbps,2148475.16
2329,2016,3,Capital Federal,+ 1 Mbps - 6 Mbps,759027.84
2330,2016,3,Catamarca,+ 1 Mbps - 6 Mbps,16183.0
2331,2016,3,Chaco,+ 1 Mbps - 6 Mbps,46821.0
2332,2016,3,Chubut,+ 1 Mbps - 6 Mbps,74375.0
2333,2016,3,Córdoba,+ 1 Mbps - 6 Mbps,415075.0
2334,2016,3,Corrientes,+ 1 Mbps - 6 Mbps,49471.0
2335,2016,3,Entre Ríos,+ 1 Mbps - 6 Mbps,110844.0
2336,2016,3,Formosa,+ 1 Mbps - 6 Mbps,15581.0
2337,2016,3,Jujuy,+ 1 Mbps - 6 Mbps,27425.0
2338,2016,3,La Pampa,+ 1 Mbps - 6 Mbps,55792.0
2339,2016,3,La Rioja,+ 1 Mbps - 6 Mbps,9686.0
2340,2016,3,Mendoza,+ 1 Mbps - 6 Mbps,178186.0
2341,2016,3,Misiones,+ 1 Mbps - 6 Mbps,48871.0
2342,2016,3,Neuquén,+ 1 Mbps - 6 Mbps,87404.0
2343,2016,3,Río Negro,+ 1 Mbps - 6 Mbps,90689.0
2344,2016,3,Salta,+ 1 Mbps - 6 Mbps,71214.0
2345,2016,3,San Juan,+ 1 Mbps - 6 Mbps,58577.0
2346,2016,3,San Luis,+ 1 Mbps - 6 Mbps,14077.0
2347,2016,3,Santa Cruz,+ 1 Mbps - 6 Mbps,31904.0
2348,2016,3,Santa Fe,+ 1 Mbps - 6 Mbps,360606.0
2349,2016,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22747.0
2350,2016,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,35080.0
2351,2016,3,Tucumán,+ 1 Mbps - 6 Mbps,87970.0
2352,2016,2,Buenos Aires,+ 1 Mbps - 6 Mbps,2250898.04
2353,2016,2,Capital Federal,+ 1 Mbps - 6 Mbps,859038.96
2354,2016,2,Catamarca,+ 1 Mbps - 6 Mbps,14742.0
2355,2016,2,Chaco,+ 1 Mbps - 6 Mbps,45823.0
2356,2016,2,Chubut,+ 1 Mbps - 6 Mbps,73078.0
2357,2016,2,Córdoba,+ 1 Mbps - 6 Mbps,437547.0
2358,2016,2,Corrientes,+ 1 Mbps - 6 Mbps,47916.0
2359,2016,2,Entre Ríos,+ 1 Mbps - 6 Mbps,115000.0
2360,2016,2,Formosa,+ 1 Mbps - 6 Mbps,14370.0
2361,2016,2,Jujuy,+ 1 Mbps - 6 Mbps,25301.0
2362,2016,2,La Pampa,+ 1 Mbps - 6 Mbps,63928.0
2363,2016,2,La Rioja,+ 1 Mbps - 6 Mbps,9043.0
2364,2016,2,Mendoza,+ 1 Mbps - 6 Mbps,176922.0
2365,2016,2,Misiones,+ 1 Mbps - 6 Mbps,49586.0
2366,2016,2,Neuquén,+ 1 Mbps - 6 Mbps,88854.0
2367,2016,2,Río Negro,+ 1 Mbps - 6 Mbps,92158.0
2368,2016,2,Salta,+ 1 Mbps - 6 Mbps,70875.0
2369,2016,2,San Juan,+ 1 Mbps - 6 Mbps,57589.0
2370,2016,2,San Luis,+ 1 Mbps - 6 Mbps,13931.0
2371,2016,2,Santa Cruz,+ 1 Mbps - 6 Mbps,31995.0
2372,2016,2,Santa Fe,+ 1 Mbps - 6 Mbps,374960.0
2373,2016,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22208.0
2374,2016,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,38773.0
2375,2016,2,Tucumán,+ 1 Mbps - 6 Mbps,83945.0
2376,2016,1,Buenos Aires,+ 1 Mbps - 6 Mbps,2214759.68
2377,2016,1,Capital Federal,+ 1 Mbps - 6 Mbps,869048.3200000001
2378,2016,1,Catamarca,+ 1 Mbps - 6 Mbps,14653.0
2379,2016,1,Chaco,+ 1 Mbps - 6 Mbps,46304.0
2380,2016,1,Chubut,+ 1 Mbps - 6 Mbps,72396.0
2381,2016,1,Córdoba,+ 1 Mbps - 6 Mbps,414452.0
2382,2016,1,Corrientes,+ 1 Mbps - 6 Mbps,47833.0
2383,2016,1,Entre Ríos,+ 1 Mbps - 6 Mbps,104137.0
2384,2016,1,Formosa,+ 1 Mbps - 6 Mbps,14163.0
2385,2016,1,Jujuy,+ 1 Mbps - 6 Mbps,22383.0
2386,2016,1,La Pampa,+ 1 Mbps - 6 Mbps,52117.0
2387,2016,1,La Rioja,+ 1 Mbps - 6 Mbps,9060.0
2388,2016,1,Mendoza,+ 1 Mbps - 6 Mbps,175376.0
2389,2016,1,Misiones,+ 1 Mbps - 6 Mbps,50061.0
2390,2016,1,Neuquén,+ 1 Mbps - 6 Mbps,86310.0
2391,2016,1,Río Negro,+ 1 Mbps - 6 Mbps,90038.0
2392,2016,1,Salta,+ 1 Mbps - 6 Mbps,65646.0
2393,2016,1,San Juan,+ 1 Mbps - 6 Mbps,56447.0
2394,2016,1,San Luis,+ 1 Mbps - 6 Mbps,13645.0
2395,2016,1,Santa Cruz,+ 1 Mbps - 6 Mbps,32188.0
2396,2016,1,Santa Fe,+ 1 Mbps - 6 Mbps,353525.0
2397,2016,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,22805.0
2398,2016,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,33003.0
2399,2016,1,Tucumán,+ 1 Mbps - 6 Mbps,84008.0
2400,2015,4,Buenos Aires,+ 1 Mbps - 6 Mbps,2253196.96
2401,2015,4,Capital Federal,+ 1 Mbps - 6 Mbps,916813.04
2402,2015,4,Catamarca,+ 1 Mbps - 6 Mbps,14484.0
2403,2015,4,Chaco,+ 1 Mbps - 6 Mbps,46771.0
2404,2015,4,Chubut,+ 1 Mbps - 6 Mbps,71881.0
2405,2015,4,Córdoba,+ 1 Mbps - 6 Mbps,427471.0
2406,2015,4,Corrientes,+ 1 Mbps - 6 Mbps,48104.0
2407,2015,4,Entre Ríos,+ 1 Mbps - 6 Mbps,104224.0
2408,2015,4,Formosa,+ 1 Mbps - 6 Mbps,14279.0
2409,2015,4,Jujuy,+ 1 Mbps - 6 Mbps,21867.0
2410,2015,4,La Pampa,+ 1 Mbps - 6 Mbps,48798.0
2411,2015,4,La Rioja,+ 1 Mbps - 6 Mbps,9127.0
2412,2015,4,Mendoza,+ 1 Mbps - 6 Mbps,174719.0
2413,2015,4,Misiones,+ 1 Mbps - 6 Mbps,51029.0
2414,2015,4,Neuquén,+ 1 Mbps - 6 Mbps,89678.0
2415,2015,4,Río Negro,+ 1 Mbps - 6 Mbps,89062.0
2416,2015,4,Salta,+ 1 Mbps - 6 Mbps,65677.0
2417,2015,4,San Juan,+ 1 Mbps - 6 Mbps,55761.0
2418,2015,4,San Luis,+ 1 Mbps - 6 Mbps,13473.0
2419,2015,4,Santa Cruz,+ 1 Mbps - 6 Mbps,32338.0
2420,2015,4,Santa Fe,+ 1 Mbps - 6 Mbps,361264.0
2421,2015,4,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23074.0
2422,2015,4,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,32662.0
2423,2015,4,Tucumán,+ 1 Mbps - 6 Mbps,83887.0
2424,2015,3,Buenos Aires,+ 1 Mbps - 6 Mbps,2266948.24
2425,2015,3,Capital Federal,+ 1 Mbps - 6 Mbps,942524.76
2426,2015,3,Catamarca,+ 1 Mbps - 6 Mbps,14206.0
2427,2015,3,Chaco,+ 1 Mbps - 6 Mbps,47131.0
2428,2015,3,Chubut,+ 1 Mbps - 6 Mbps,71668.0
2429,2015,3,Córdoba,+ 1 Mbps - 6 Mbps,429787.0
2430,2015,3,Corrientes,+ 1 Mbps - 6 Mbps,48127.0
2431,2015,3,Entre Ríos,+ 1 Mbps - 6 Mbps,103990.0
2432,2015,3,Formosa,+ 1 Mbps - 6 Mbps,14354.0
2433,2015,3,Jujuy,+ 1 Mbps - 6 Mbps,21588.0
2434,2015,3,La Pampa,+ 1 Mbps - 6 Mbps,47660.0
2435,2015,3,La Rioja,+ 1 Mbps - 6 Mbps,9102.0
2436,2015,3,Mendoza,+ 1 Mbps - 6 Mbps,173430.0
2437,2015,3,Misiones,+ 1 Mbps - 6 Mbps,51234.0
2438,2015,3,Neuquén,+ 1 Mbps - 6 Mbps,85044.0
2439,2015,3,Río Negro,+ 1 Mbps - 6 Mbps,88691.0
2440,2015,3,Salta,+ 1 Mbps - 6 Mbps,65405.0
2441,2015,3,San Juan,+ 1 Mbps - 6 Mbps,54963.0
2442,2015,3,San Luis,+ 1 Mbps - 6 Mbps,13286.0
2443,2015,3,Santa Cruz,+ 1 Mbps - 6 Mbps,32266.0
2444,2015,3,Santa Fe,+ 1 Mbps - 6 Mbps,363177.0
2445,2015,3,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23158.0
2446,2015,3,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,36408.0
2447,2015,3,Tucumán,+ 1 Mbps - 6 Mbps,83654.0
2448,2015,2,Buenos Aires,+ 1 Mbps - 6 Mbps,2299705.32
2449,2015,2,Capital Federal,+ 1 Mbps - 6 Mbps,990111.68
2450,2015,2,Catamarca,+ 1 Mbps - 6 Mbps,14003.0
2451,2015,2,Chaco,+ 1 Mbps - 6 Mbps,47551.0
2452,2015,2,Chubut,+ 1 Mbps - 6 Mbps,55791.0
2453,2015,2,Córdoba,+ 1 Mbps - 6 Mbps,434717.0
2454,2015,2,Corrientes,+ 1 Mbps - 6 Mbps,48015.0
2455,2015,2,Entre Ríos,+ 1 Mbps - 6 Mbps,104043.0
2456,2015,2,Formosa,+ 1 Mbps - 6 Mbps,14247.0
2457,2015,2,Jujuy,+ 1 Mbps - 6 Mbps,20248.0
2458,2015,2,La Pampa,+ 1 Mbps - 6 Mbps,46235.0
2459,2015,2,La Rioja,+ 1 Mbps - 6 Mbps,9093.0
2460,2015,2,Mendoza,+ 1 Mbps - 6 Mbps,170451.0
2461,2015,2,Misiones,+ 1 Mbps - 6 Mbps,51671.0
2462,2015,2,Neuquén,+ 1 Mbps - 6 Mbps,82727.0
2463,2015,2,Río Negro,+ 1 Mbps - 6 Mbps,87362.0
2464,2015,2,Salta,+ 1 Mbps - 6 Mbps,64737.0
2465,2015,2,San Juan,+ 1 Mbps - 6 Mbps,51568.0
2466,2015,2,San Luis,+ 1 Mbps - 6 Mbps,13204.0
2467,2015,2,Santa Cruz,+ 1 Mbps - 6 Mbps,25519.0
2468,2015,2,Santa Fe,+ 1 Mbps - 6 Mbps,364441.0
2469,2015,2,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23456.0
2470,2015,2,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,36073.0
2471,2015,2,Tucumán,+ 1 Mbps - 6 Mbps,83462.0
2472,2015,1,Buenos Aires,+ 1 Mbps - 6 Mbps,2267851.56
2473,2015,1,Capital Federal,+ 1 Mbps - 6 Mbps,1013510.44
2474,2015,1,Catamarca,+ 1 Mbps - 6 Mbps,13754.0
2475,2015,1,Chaco,+ 1 Mbps - 6 Mbps,47425.0
2476,2015,1,Chubut,+ 1 Mbps - 6 Mbps,57333.0
2477,2015,1,Córdoba,+ 1 Mbps - 6 Mbps,432802.0
2478,2015,1,Corrientes,+ 1 Mbps - 6 Mbps,47842.0
2479,2015,1,Entre Ríos,+ 1 Mbps - 6 Mbps,104168.0
2480,2015,1,Formosa,+ 1 Mbps - 6 Mbps,14413.0
2481,2015,1,Jujuy,+ 1 Mbps - 6 Mbps,19858.0
2482,2015,1,La Pampa,+ 1 Mbps - 6 Mbps,45038.0
2483,2015,1,La Rioja,+ 1 Mbps - 6 Mbps,9379.0
2484,2015,1,Mendoza,+ 1 Mbps - 6 Mbps,169763.0
2485,2015,1,Misiones,+ 1 Mbps - 6 Mbps,51906.0
2486,2015,1,Neuquén,+ 1 Mbps - 6 Mbps,80787.0
2487,2015,1,Río Negro,+ 1 Mbps - 6 Mbps,86173.0
2488,2015,1,Salta,+ 1 Mbps - 6 Mbps,64992.0
2489,2015,1,San Juan,+ 1 Mbps - 6 Mbps,51346.0
2490,2015,1,San Luis,+ 1 Mbps - 6 Mbps,12720.0
2491,2015,1,Santa Cruz,+ 1 Mbps - 6 Mbps,26048.0
2492,2015,1,Santa Fe,+ 1 Mbps - 6 Mbps,360964.0
2493,2015,1,Santiago Del Estero,+ 1 Mbps - 6 Mbps,23136.0
2494,2015,1,Tierra Del Fuego,+ 1 Mbps - 6 Mbps,36319.0
2495,2015,1,Tucumán,+ 1 Mbps - 6 Mbps,83895.0
2496,2014,4,Buenos Aires,+ 1 Mbps - 6 Mbps,2250445.44
2497,2014,4,Capital Federal,+ 1 Mbps - 6 Mbps,1038268.56
2498,2014,4,Catamarca,+ 1 Mbps - 6 Mbps,14093.0
2499,2014,4,Chaco,+ 1 Mbps - 6 Mbps,42106.0
2500,2014,4,Chubut,+ 1 Mbps - 6 Mbps,60392.0
2501,2014,4,Córdoba,+ 1 Mbps - 6 Mbps,427844.0
2502,2014,4,Corrientes,+ 1 Mbps - 6 Mbps,42182.0
2503,2014,4,Entre Ríos,+ 1 Mbps - 6 Mbps,88649.0
2504,2014,4,Formosa,+ 1 Mbps - 6 Mbps,14058.0
2505,2014,4,Jujuy,+ 1 Mbps - 6 Mbps,19740.0
2506,2014,4,La Pampa,+ 1 Mbps - 6 Mbps,36520.0
2507,2014,4,La Rioja,+ 1 Mbps - 6 Mbps,9728.0
2508,2014,4,Mendoza,+ 1 Mbps - 6 Mbps,169222.0
2509,2014,4,Misiones,+ 1 Mbps - 6 Mbps,53093.0
