,Provincia,Localidad,Latitud,Longitud,Tecnología,Disponible
35720,Misiones,Puerto Iguazú,-25.6010431152667,-54.576736880982,4G,1
35721,Córdoba,Córdoba,-31.4138166206931,-64.1833384346292,4G,1
35722,Córdoba,Jardín Arenales,-31.3686406343815,-64.0603031964104,4G,1
35723,Córdoba,La Floresta,-31.3961494977945,-64.0609143527134,4G,1
35724,Córdoba,1 De Agosto,-31.306907347736,-64.1785314598263,4G,1
35725,Córdoba,Agua de Oro,-31.058228127494,-64.2955793576311,4G,1
35726,Córdoba,Almirante Brown,-31.3075672143524,-64.1814827461648,4G,0
35727,Córdoba,Ascochinga,-30.9594645513035,-64.2754165610863,4G,1
35728,Córdoba,Barrio Nuevo Río Ceballos,-31.1980230004722,-64.2887924252949,4G,0
35729,Córdoba,Canteras El Sauce,-31.0864140054075,-64.3145341004157,4G,0
35730,Córdoba,Casa Bamba,-31.3429017095306,-64.3992718801553,4G,0
35731,Córdoba,Ciudad De Los Niños,-31.2957196524063,-64.1768685276575,4G,0
35732,Córdoba,Colonia Caroya,-31.0172322466264,-64.066728610829,4G,1
35733,Buenos Aires,Rafael Castillo,-34.7132054583486,-58.6258365121679,4G,1
35734,Buenos Aires,Ramos Mejía,-34.6523081823718,-58.5592114732944,4G,1
35735,Buenos Aires,San Justo,-34.6881604248706,-58.5626785715398,4G,1
35736,Buenos Aires,Tapiales,-34.7108317770604,-58.495008488146,4G,1
35737,Buenos Aires,Villa Eduardo Madero,-34.6981156880684,-58.4877575961419,4G,1
35738,Catamarca,Yapes,-26.8289862929732,-66.0179166770413,4G,0
35739,Catamarca,Alijilán,-28.1771812692249,-65.4915924205872,4G,1
35740,Catamarca,Bañado de Ovanta,-28.1034003361447,-65.3076846046355,4G,1
35741,Catamarca,Las Cañas,-28.2098696025062,-65.2230167049514,4G,0
35742,Catamarca,Lavalle,-28.1946338127179,-65.1137806266473,4G,0
35743,Catamarca,Los Altos,-28.0488590493489,-65.4973640431533,4G,1
35744,Catamarca,Manantiales,-28.140438079834,-65.4923858642578,4G,0
35745,Catamarca,San Pedro,-27.9608485883022,-65.1680076958397,4G,1
35746,Catamarca,Anillaco,-27.9001528461069,-67.6142838741591,4G,0
35747,Catamarca,Antinaco,-27.231445564254,-67.6080549409746,4G,0
35748,Catamarca,Banda de Lucero,-28.0687850626962,-67.50770242056,4G,0
35749,Catamarca,Cerro Negro,-28.2432405441597,-67.144273179127,4G,0
35750,Catamarca,Copacabana,-28.1243914662106,-67.4981013989976,4G,1
35751,Catamarca,Cordobita,-28.2979798704965,-67.1670904449903,4G,0
35752,Catamarca,Costa de Reyes,-28.294959923009,-67.702902490024,4G,0
35753,Catamarca,El Pueblito,-28.2888183254668,-67.1234522983543,4G,0
35754,Catamarca,El Puesto,-27.9267621470675,-67.6304002049274,4G,0
35755,Catamarca,El Salado,-28.3120206339513,-67.250879321266,4G,0
35756,Catamarca,Fiambalá,-27.69316213413,-67.608574901701,4G,1
35757,Catamarca,La Puntilla,-28.1243914662106,-67.4981013989976,4G,0
35758,Catamarca,La Ramadita,-27.6442427673373,-67.6139458012753,4G,0
35759,Catamarca,Los Balverdis,-28.2769854029709,-67.1074444099184,4G,0
35760,Catamarca,Medanitos,-27.5239130706008,-67.5891477326484,4G,1
35761,Catamarca,Palo Blanco,-27.3395852802531,-67.7592295432626,4G,0
35762,Catamarca,Pampa Blanca,-27.6354340349652,-67.6168389660358,4G,0
35763,Catamarca,Punta del Agua,-27.2106668219369,-67.7317928557182,4G,0
35764,Catamarca,Saujil,-27.5632127581426,-67.6355130611556,4G,0
35765,Buenos Aires,Guillermo E. Hudson,-34.7897594857633,-58.1439692638183,4G,1
35766,Buenos Aires,Juan María Gutierrez,-34.8348420760566,-58.1819061125702,4G,1
35767,Buenos Aires,Pereyra,-34.8471945391094,-58.1392765205344,4G,1
35768,Buenos Aires,Plátanos,-34.7674201820877,-58.1652686003148,4G,1
35769,Buenos Aires,Ranelagh,-34.7941468501172,-58.1989815634425,4G,1
35770,Buenos Aires,Villa España,-34.776063416904,-58.2002532983623,4G,1
35771,Buenos Aires,Barrio Banco Provincia,-34.8752589900973,-57.8550856662877,4G,1
35772,Buenos Aires,Barrio El Carmen (Este),-34.9293102150655,-57.8853552505795,4G,1
35773,Buenos Aires,Barrio Universitario,-34.9027528834433,-57.9270884333304,4G,1
35774,Buenos Aires,Asamblea,-35.2267581272748,-60.4168952837295,4G,0
35775,Catamarca,Tatón,-27.3270122428844,-67.4747701838904,4G,1
35776,Buenos Aires,Ciudad Evita,-34.7245358500775,-58.5370063768546,4G,1
35777,Buenos Aires,Gonzalez Catán,-34.7724652485211,-58.6404861634561,4G,1
35778,Buenos Aires,Gregorio De Laferrere,-34.7468379962284,-58.5925328858169,4G,1
35779,Buenos Aires,Isidro Casanova,-34.7184291570686,-58.577751528605,4G,1
35780,Buenos Aires,La Tablada,-34.6870536689657,-58.5256123986254,4G,1
35781,Buenos Aires,Lomas Del Mirador,-34.6656949723622,-58.5331553311677,4G,1
35782,Buenos Aires,Alvarez de Toledo,-35.6391609182127,-59.6292383440582,4G,0
35783,Buenos Aires,Blaquier,-35.767700734608,-59.3038642874232,4G,0
35784,Buenos Aires,Cazón,-35.576803202395,-59.6645037628687,4G,0
35785,Buenos Aires,Del Carril,-35.5127172285926,-59.5158202035334,4G,1
35786,Buenos Aires,Polvaredas,-35.593907231155,-59.5079734849201,4G,0
35787,Buenos Aires,Saladillo,-35.6404298805989,-59.7790589845354,4G,1
35788,Buenos Aires,Quenumá,-36.5689908284906,-63.0876229573465,4G,0
35789,Buenos Aires,Salliqueló,-36.7511653813281,-62.9599573443115,4G,1
35790,Buenos Aires,Arroyo Dulce,-34.1024332833136,-60.4061551794069,4G,1
35791,Buenos Aires,Berdier,-34.3987726587976,-60.2605725409335,4G,0
35792,Buenos Aires,Gahan,-34.3380744009945,-60.0992736191527,4G,0
35793,Buenos Aires,Inés Indart,-34.3994163305262,-60.5436825925267,4G,1
35794,Buenos Aires,La Invencible,-34.2687422037239,-60.3853645216588,4G,1
35795,Buenos Aires,Salto,-34.2921598652878,-60.2546244496406,4G,1
35796,Capital Federal,PARQUE CHAS,-34.5855218978064,-58.4791226108546,4G,1
35797,Catamarca,Tinogasta,-28.0637510698675,-67.5802695760226,4G,1
35798,Catamarca,El Bañado,-28.4594352492075,-65.7113717209433,4G,0
35799,Catamarca,El Portezuelo,-28.4818680419511,-65.6351326652418,4G,0
35800,Catamarca,Huaycama,-28.5334483576648,-65.6821279512165,4G,0
35801,Catamarca,Las Tejas,-28.6468889609952,-65.7889935499028,4G,1
35802,Catamarca,Polcos,-28.4333815878035,-65.7202973350365,4G,0
35803,Catamarca,Pozo Del Mistol,-28.4689789857859,-65.7195047318519,4G,0
35804,Catamarca,San Isidro,-28.4583109666735,-65.726757673457,4G,1
35805,Córdoba,Colonia Tirolesa,-31.2357859283773,-64.0672541009397,4G,1
35806,Córdoba,Colonia Vicente Agüero,-31.0277849308523,-64.019045653731,4G,0
35807,Córdoba,Corral Quemado,-30.9890353478112,-64.3778448899044,4G,0
35808,Córdoba,Country Chacras de la Villa - Country San Isidro,-31.3015080091569,-64.2382229714889,4G,1
35809,Córdoba,Dumesnil,-31.3321162961153,-64.3336598560636,4G,1
35810,Córdoba,El Diquecito,-31.3589143636745,-64.3650932467319,4G,1
35811,Córdoba,El Manzano,-31.0817617139175,-64.2998324164847,4G,1
35812,Córdoba,El Pueblito,-31.1065564116392,-64.2971945109864,4G,0
35813,Córdoba,Estación Colonia Tirolesa,-31.2735550500587,-64.0150545730464,4G,0
35814,Córdoba,General Paz,-31.1341189126982,-64.1410056588479,4G,1
35815,Córdoba,Jesús María,-30.9811937384049,-64.095771286873,4G,1
35816,Córdoba,La Calera,-31.3441541784042,-64.3368093736089,4G,1
35817,Córdoba,La Granja,-31.0054374122172,-64.2616783510445,4G,1
35818,Córdoba,La Morada,-31.3050726647191,-64.2625844071662,4G,1
35819,Córdoba,La Puerta,-31.1419300602666,-64.0402188172603,4G,0
35820,Córdoba,Las Corzuelas,-31.240896079449,-64.2618872007094,4G,1
35821,Córdoba,Los Chañaritos,-31.4435294401245,-63.9963793951592,4G,0
35822,Córdoba,Villa Allende,-31.2922067561376,-64.2950077746202,4G,1
35823,Córdoba,Villa Cerro Azul,-31.0702139869894,-64.3197333591217,4G,0
35824,Córdoba,Villa Corazon De Maria,-31.4435294401245,-63.9963793951592,4G,0
35825,Córdoba,Villa El Fachinal - Parque Norte - Guiñazú Norte,-31.3101307241869,-64.1805270805742,4G,0
35826,Córdoba,Villa Los Llanos - Juárez Celman,-31.2742571242585,-64.1641142793009,4G,1
35827,Córdoba,Villa Pastora,-31.306907347736,-64.1785314598263,4G,0
35828,Córdoba,Alto de los Quebrachos,-30.5409658147192,-65.0384387721916,4G,0
35829,Córdoba,Bañado de Soto,-30.8044357869451,-65.0436620185917,4G,0
35830,Córdoba,Canteras Quilpo,-30.8666932853441,-64.6829010647536,4G,0
35831,Córdoba,Cruz de Caña,-31.0662466251544,-64.9425321672363,4G,0
35832,Córdoba,Cruz del Eje,-30.7218592173102,-64.8077377312137,4G,1
35833,Córdoba,El Brete,-30.6722100581192,-64.8699070292303,4G,0
35834,Córdoba,El Rincón,-30.7491607666016,-64.6445159912109,4G,0
35835,Córdoba,Guanaco Muerto,-30.4794131800612,-65.0597627738017,4G,0
35836,Córdoba,La Banda,-30.7628592235779,-64.6459839334075,4G,0
35837,Córdoba,La Batea,-30.4417646532675,-65.4238386532105,4G,0
35838,Córdoba,Las Arrias,-30.3812826841011,-63.5966635615372,4G,1
35839,Córdoba,Lucio V. Mansilla,-29.8063717196573,-64.7065412644276,4G,1
35840,Córdoba,Rosario del Saladillo,-30.4293369124895,-63.4478615181188,4G,0
35841,Córdoba,San José de la Dormida,-30.3546018393412,-63.9466529209876,4G,1
35842,Córdoba,San José de las Salinas,-30.0090773891027,-64.6251344233407,4G,1
35843,Córdoba,San Pedro Norte,-30.0887589979373,-64.1559536726827,4G,0
35844,Córdoba,Villa Tulumba,-30.397481563929,-64.1231771567642,4G,1
35845,Córdoba,Aldea Santa María,-33.6948816087071,-62.9114758842793,4G,0
35846,Córdoba,Alto Alegre,-32.3460951978736,-62.8853485991764,4G,1
35847,Córdoba,Ana Zumarán,-32.3908244034289,-63.0574835050696,4G,1
35848,Córdoba,Ballesteros,-32.5453815879853,-62.9833005213374,4G,1
35849,Córdoba,Ballesteros Sur,-32.5885971215357,-63.027038782482,4G,0
35850,Córdoba,Bell Ville,-32.6285600750708,-62.6891149083321,4G,1
35851,Córdoba,Benjamín Gould,-33.5901195408333,-62.7303890735446,4G,1
35852,Jujuy,Caimancito,-23.7395269322752,-64.5941006141069,4G,1
35853,Jujuy,Calilegua,-23.7694721379755,-64.766556217593,4G,1
35854,Jujuy,Chalicán,-24.0708657869155,-64.8037328279296,4G,1
35855,Jujuy,Fraile Pintado,-23.9366734846348,-64.8001555521003,4G,1
35856,Jujuy,Libertad,-23.7628935085037,-64.7268036826305,4G,0
35857,Jujuy,Libertador General San Martín (Est. Ledesma),-23.7988475308181,-64.7847435385117,4G,1
35858,Jujuy,Maíz Negro,-23.9512957904139,-64.7747416972346,4G,0
35859,Jujuy,Paulina,-23.8459427825303,-64.7401978591998,4G,0
35860,Jujuy,Pueblo Ledesma,-23.8273072049676,-64.791360563704,4G,1
35861,Jujuy,Yuto,-23.6439908389427,-64.4709201889915,4G,1
35862,Jujuy,Carahunco,-24.3137765483739,-65.0785405481684,4G,0
35863,Jujuy,Centro Forestal,-24.2278470388568,-65.1738697442674,4G,0
35864,Jujuy,Mina 9 de Octubre,-24.245642700609,-65.0838068756619,4G,0
35865,Jujuy,Palpalá (Est. Gral. Manuel N. Savio),-24.2660503354304,-65.2120271030598,4G,1
35866,Jujuy,Rio Blanco,-24.2342342593785,-65.2300747773282,4G,1
35867,Jujuy,Casa Colorada,-22.3258883122274,-66.2828832006347,4G,0
35868,Buenos Aires,Bragado,-35.118942299763,-60.4879147568209,4G,1
35869,Buenos Aires,Comodoro Py,-35.3233100374631,-60.5217314911689,4G,1
35870,Buenos Aires,General O'Brien,-34.9067979091956,-60.7597838238054,4G,1
35871,Buenos Aires,Irala,-34.7718230311122,-60.6916912010278,4G,1
35872,Buenos Aires,La Limpia,-35.0797272650156,-60.5928546665185,4G,0
35873,Buenos Aires,Máximo Fernández (Est. Juan F. Salaberry),-35.0615246745825,-60.7060741424473,4G,0
35874,Buenos Aires,Mechita (Est. Mecha),-35.0699378566803,-60.4084937925362,4G,0
35875,Buenos Aires,Olascoaga,-35.2375277927366,-60.6115341696178,4G,0
35876,Buenos Aires,Warnes,-34.9098734445057,-60.5381681629003,4G,0
35877,Buenos Aires,Altamirano,-35.3615828022139,-58.1504868159157,4G,1
35878,Buenos Aires,Barrio El Mirador,-35.3145370547125,-58.0484420796345,4G,1
35879,Buenos Aires,Barrio Las Golondrinas,-35.0335777783556,-58.1935382681817,4G,1
35880,Buenos Aires,Barrio Los Bosquecitos,-35.1050389949725,-58.1835007859607,4G,0
35881,Buenos Aires,Barrio Parque Las Acacias,-35.1030329461442,-58.2730405375653,4G,0
35882,Buenos Aires,Campos de Roca,-35.1149772603157,-58.0953896541907,4G,1
35883,Buenos Aires,Club de Campo Las Malvinas,-35.2139978115731,-58.2433030920635,4G,0
35884,Chaco,Napalpí,-26.9032617040064,-60.1173839257014,4G,1
35885,Misiones,Mbopicuá,-26.8615012222942,-55.0463438652711,4G,0
35886,Misiones,Puerto Leoni,-26.9840910613646,-55.1694842635982,4G,1
35887,Buenos Aires,Carlos Casares,-35.623543502046,-61.3653159121918,4G,1
35888,Buenos Aires,Colonia Mauricio,-35.5249595511909,-61.4378670824782,4G,0
35889,Buenos Aires,Hortensia,-35.9277092575349,-61.262290153739,4G,0
35890,Buenos Aires,La Sofía,-35.7003907357414,-61.1702865161871,4G,1
35891,Buenos Aires,Mauricio Hirsch,-35.583017649873,-61.5244457086778,4G,0
35892,Buenos Aires,Moctezuma,-35.4774725641963,-61.4930734927677,4G,1
35893,Buenos Aires,Ordoqui,-35.8831262095535,-61.1594280439031,4G,0
35894,Buenos Aires,Santo Tomás,-35.6740915009624,-61.5066664301675,4G,0
35895,Buenos Aires,Smith,-35.4946290260766,-61.5937811081594,4G,0
35896,Buenos Aires,Carlos Tejedor,-35.3925733302196,-62.4193023144118,4G,1
35897,Buenos Aires,Colonia Seré,-35.4388157700903,-62.7252382146864,4G,0
35898,Buenos Aires,Curarú,-35.6403503028113,-62.1924372294866,4G,0
35899,Buenos Aires,Timote,-35.3477615165229,-62.2246532791856,4G,0
35900,Buenos Aires,Tres Algarrobos (Est. Cuenca),-35.1979815144911,-62.7730814064669,4G,1
35901,Buenos Aires,Carmen de Areco,-34.3776987251735,-59.8229019801033,4G,1
35902,Buenos Aires,Villa Luzuriaga,-34.6730866446433,-58.5938792359541,4G,1
35903,Buenos Aires,Virrey Del Pino,-34.8475213469043,-58.686067635918,4G,1
35904,Buenos Aires,Abasto,-35.0103681960184,-58.1151848585184,4G,1
35905,Buenos Aires,Angel Etcheverry,-35.0261580911328,-58.0959060056615,4G,1
35906,Buenos Aires,Arana,-35.0300556104917,-57.8865250010855,4G,0
35907,Buenos Aires,Arturo Segui,-34.8907397135389,-58.132711650613,4G,1
35908,Buenos Aires,Barrio El Carmen Oeste,-34.9707544223488,-57.8108950283044,4G,0
35909,Buenos Aires,Barrio El Peligro,-34.933333,-58.166667,4G,1
35910,Buenos Aires,Barrio Gambier,-34.9359594527479,-57.9837630521994,4G,1
35911,Buenos Aires,Barrio Las Malvinas,-34.9374880163466,-58.0093954169858,4G,1
35912,Buenos Aires,Barrio Las Quintas,-34.9257210987549,-58.0393403036748,4G,1
35913,Buenos Aires,Villa Montoro,-34.9634490535296,-57.9025001308298,4G,1
35914,Buenos Aires,Villa Parque Sicardi,-34.9830288461923,-57.8674653074052,4G,1
35915,Buenos Aires,Gerli,-34.6909571502715,-58.3838628492162,4G,1
35916,Buenos Aires,Lanús Este,-34.7108609216651,-58.3725047463731,4G,1
35917,Buenos Aires,Lanús Oeste,-34.6957815314992,-58.416253274019,4G,1
35918,Buenos Aires,Monte Chingolo,-34.7302098940207,-58.3561741850066,4G,1
35919,Buenos Aires,Remedios Escalada De San Martin,-34.723808815713,-58.397669711018,4G,1
35920,Buenos Aires,San Cayetano,-38.346970946847,-59.6063826058006,4G,1
35921,Buenos Aires,San Fernando,-34.4473601745411,-58.5690015916776,4G,1
35922,Buenos Aires,Victoria,-34.4619820050413,-58.5595970877081,4G,1
35923,Buenos Aires,Virreyes,-34.4636240092728,-58.5761941633194,4G,1
35924,Buenos Aires,Acassuso,-34.4794018120083,-58.5074043996961,4G,1
35925,Buenos Aires,Beccar,-34.4674159462571,-58.5400343502635,4G,1
35926,Buenos Aires,Muñiz,-34.5557351629874,-58.7080227572424,4G,1
35927,Buenos Aires,San Miguel,-34.5536228677773,-58.7347875195953,4G,1
35928,Buenos Aires,Campos Salles,-33.4010837029564,-60.2846972878391,4G,0
35929,Buenos Aires,Conesa,-33.5962124822607,-60.3541264450858,4G,1
35930,Buenos Aires,Erézcano,-33.5232449410318,-60.3174454958625,4G,0
35931,Buenos Aires,General Rojo,-33.4758683523604,-60.2874270636731,4G,1
35932,Buenos Aires,La Emilia,-33.3514852802661,-60.3139573529074,4G,1
35933,Buenos Aires,San Nicolás de los Arroyos,-33.3487082868277,-60.231333927581,4G,1
35934,Buenos Aires,Villa Campi,-33.3599587304228,-60.3000892882903,4G,0
35935,Buenos Aires,Villa Canto,-33.3708479748,-60.2954116362263,4G,1
35936,Buenos Aires,Villa Esperanza,-33.422326147095,-60.2605874904382,4G,0
35937,Buenos Aires,Villa Riccio,-33.3630498059477,-60.2953990898749,4G,0
35938,Capital Federal,VILLA CRESPO,-34.5988344062647,-58.4427221412974,4G,1
35939,Chaco,Las Breñas,-27.0885167236059,-61.0836993088858,4G,1
35940,Chaco,Concepción del Bermejo,-26.602273964006,-60.9492636999567,4G,1
35941,Chaco,Los Frentones,-26.4082976307567,-61.4134271371597,4G,1
35942,Chaco,Pampa del Infierno,-26.5063974406178,-61.1764901971888,4G,1
35943,Chaco,Río Muerto,-26.3078818113872,-61.6540440649869,4G,1
35944,Misiones,General Urquiza,-27.0988816811273,-55.3678169761144,4G,0
35945,Catamarca,Santa Cruz,-28.4928946549812,-65.6744465587279,4G,0
35946,Catamarca,Santa Rosa,-28.447802287271,-65.7055328995515,4G,1
35947,Catamarca,Sumalao,-28.4746455518307,-65.7433480027028,4G,0
35948,Catamarca,Villa Dolores,-28.4434739220039,-65.7215360640125,4G,1
35949,Chaco,Gancedo,-27.4896487904756,-61.6738771708385,4G,1
35950,Chaco,General Capdevila,-27.4231812966856,-61.4765845551068,4G,1
35951,Chaco,General Pinedo,-27.3252979421708,-61.282210419911,4G,1
35952,Chaco,Mesón de Fierro,-27.4312285767758,-61.0177584158265,4G,1
35953,Chaco,Pampa Landriel,-27.3957449255406,-61.1029787390413,4G,1
35954,Chaco,Barrio de los Pescadores,-27.4480426212168,-58.8551013275047,4G,0
35955,Chaco,Colonia Benítez,-27.3305884379906,-58.9450102746869,4G,1
35956,Chaco,Margarita Belén,-27.2616473234151,-58.9741473116095,4G,1
35957,Chaco,Hermoso Campo,-27.610539212014,-61.344844244037,4G,1
35958,Chaco,Itín,-27.4876216159572,-61.3238818419592,4G,0
35959,Chaco,Colonia Aborigen,-26.9583436350996,-60.1902370459592,4G,1
35960,Chaco,Machagai,-26.9287335504143,-60.0477196130638,4G,1
35961,Buenos Aires,Coronel Brandsen,-35.1690983002919,-58.2373529446643,4G,1
35962,Buenos Aires,Gómez,-35.0693655332834,-58.1656899882306,4G,1
35963,Buenos Aires,Jeppener,-35.2802043920968,-58.1996649431989,4G,1
35964,Buenos Aires,Oliden,-35.1842584334678,-57.9479623248001,4G,1
35965,Buenos Aires,Posada de los Lagos,-35.1499383981993,-58.0504528667351,4G,1
35966,Buenos Aires,Samborombón,-35.2206242719966,-58.2805297949826,4G,0
35967,Buenos Aires,Alto Los Cardales,-34.3160243688815,-58.9784574815339,4G,1
35968,Buenos Aires,Barrio Los Pioneros,-34.2530406367633,-58.9584400368589,4G,1
35969,Buenos Aires,Campana,-34.1639618118269,-58.9588741035355,4G,1
35970,Buenos Aires,Chacras del Río Luján,-34.2934153226239,-58.921199044246,4G,1
35971,Buenos Aires,Lomas del Río Luján (Est. Río Luján),-34.2816770641806,-58.8911906524052,4G,1
35972,Buenos Aires,Alejandro Petión,-34.9793768508134,-58.6749430768989,4G,1
35973,Buenos Aires,City Bell,-34.8879382744371,-58.0582328038691,4G,1
35974,Buenos Aires,Country Club El Rodeo,-35.0794688053886,-58.1393275732941,4G,1
35975,Buenos Aires,El Retiro,-34.9476175562489,-57.9957432212034,4G,1
35976,Buenos Aires,Esquina Negra,-35.038806066743,-58.0593061620077,4G,1
35977,Buenos Aires,Ignacio Correas,-35.0345600341406,-57.8440249586726,4G,0
35978,Buenos Aires,Joaquin Gorina,-34.9017817335757,-58.039185928571,4G,1
35979,Buenos Aires,Jose Hernandez,-34.8985896635727,-58.0143972026636,4G,1
35980,Buenos Aires,Jose Melchor Romero,-34.9455092438623,-58.0362904746611,4G,1
35981,Buenos Aires,La Cumbre,-34.9235917717359,-58.0019478733944,4G,1
35982,Buenos Aires,La Plata,-34.920863104693,-57.9540560062469,4G,1
35983,Buenos Aires,La Providencia,-35.0232476,-58.2307028,4G,0
35984,Buenos Aires,Lisandro Olmos,-34.9976086009747,-58.043377425691,4G,1
35985,Buenos Aires,Boulogne Sur Mer,-34.4983312888498,-58.5700137209729,4G,1
35986,Buenos Aires,Martínez,-34.4944230772436,-58.5105732755943,4G,1
35987,Buenos Aires,San Isidro,-34.4770412162141,-58.52719519996,4G,1
35988,Buenos Aires,Villa Adelina,-34.5151197673508,-58.5457579220177,4G,1
35989,Buenos Aires,Bella Vista,-34.5751401519414,-58.6960409885544,4G,1
35990,Buenos Aires,Campo De Mayo,-34.5346818189868,-58.6513860167431,4G,1
35991,Capital Federal,VILLA ORTUZAR,-34.5809741138535,-58.4676516664339,4G,1
35992,Catamarca,Chuchucaruana,-27.9072844349135,-65.8265242094263,4G,0
35993,Catamarca,Colpes,-28.056472497625,-65.8260844153652,4G,0
35994,Catamarca,El Bolsón,-27.9038743420396,-65.8884829262542,4G,1
35995,Catamarca,El Rodeo,-28.2141516424861,-65.8738600634115,4G,1
35996,Catamarca,Huaycama,-28.0988458342305,-65.8147464336478,4G,0
35997,Catamarca,La Puerta,-28.1764379052117,-65.7863037835082,4G,1
35998,Catamarca,Las Chacritas,-27.6464168267027,-65.9533446470458,4G,0
35999,Catamarca,Las Juntas,-28.1038836314671,-65.8996513641899,4G,1
36000,Catamarca,Los Castillos,-27.9582295650792,-65.820685723313,4G,0
36001,Catamarca,Los Talas,-27.94999754917,-65.875829814164,4G,0
36002,Chaco,El Espinillo,-25.4176698636006,-60.4139677023547,4G,1
36003,Chaco,El Sauzal,-24.579149375301,-61.5461702165927,4G,0
36004,Chaco,El Sauzalito,-24.4345499393074,-61.6813716975806,4G,1
36005,Chaco,Fortín Lavalle,-25.7056308542578,-60.2037478681132,4G,0
36006,Chaco,Fuerte Esperanza,-25.1560600566745,-61.8424104268078,4G,1
36007,Chaco,Juan José Castelli,-25.9504150377594,-60.6243211030425,4G,1
36008,Chaco,Miraflores,-25.6489334968628,-60.9300401901344,4G,1
36009,Chaco,Nueva Pompeya,-24.9334418837191,-61.4846998398146,4G,0
36010,Chaco,Puerto Lavalle,-25.649381418262,-60.1360920639447,4G,0
36011,Chaco,Villa Río Bermejito,-25.6424413894079,-60.2629438807651,4G,1
36012,Chaco,Wichi,-24.6913977720534,-61.4304454802334,4G,0
36013,Chaco,Zaparinqui,-26.0673623556601,-60.5633873019222,4G,0
36014,Chaco,Avia Terai,-26.6904269113097,-60.7309487066584,4G,1
36015,Chaco,Campo Largo,-26.8038644067827,-60.8423032131182,4G,1
36016,Chaco,Fortín Las Chuñas,-26.8891042551114,-60.908152214423,4G,1
36017,Chaco,Napenay,-26.7314687114399,-60.6190285151237,4G,1
36018,Córdoba,La Higuera,-31.0139548417914,-65.1020313666951,4G,1
36019,Córdoba,Las Cañadas,-30.9332479488458,-64.7189758691612,4G,0
36020,Córdoba,Las Playas,-30.6895900139602,-64.8508831281017,4G,0
36021,Córdoba,Los Chañaritos,-30.5724823864554,-64.9410778222467,4G,0
36022,Córdoba,Media Naranja,-30.6233104657952,-64.9515406139404,4G,0
36023,Córdoba,Paso Viejo,-30.7686835768001,-65.1864700189142,4G,1
36024,Córdoba,San Marcos Sierra,-30.7803420622583,-64.6468515131076,4G,1
36025,Córdoba,Serrezuela,-30.6392026300348,-65.3813009621884,4G,1
36026,Córdoba,Tuclame,-30.7485284753417,-65.2375410689391,4G,0
36027,Córdoba,Villa de Soto,-30.852977256889,-64.9924997261449,4G,1
36028,Córdoba,Del Campillo,-34.3760847098309,-64.4945399243505,4G,1
36029,Córdoba,Estación Lecueder,-34.4964110409998,-64.8094621973323,4G,0
36030,Córdoba,Hipólito Bouchard,-34.7223142041085,-63.508013061936,4G,1
36031,Neuquén,Los Catutos,-38.8384807985925,-70.1962106815081,4G,0
36032,Córdoba,Huinca Renancó,-34.8397251237332,-64.3724876795015,4G,1
36033,Córdoba,Italó,-34.7911820710534,-63.781208388865,4G,1
36034,Córdoba,Mattaldi,-34.4803867338234,-64.1695033049234,4G,1
36035,Córdoba,Nicolás Bruzzone,-34.4382295005707,-64.3383707319069,4G,0
36036,Córdoba,Onagoity,-34.7703021224105,-63.67032307176,4G,0
36037,Córdoba,Pincén,-34.8379291437488,-63.9155804696192,4G,0
36038,Córdoba,Ranqueles,-34.8436937843761,-64.0987740916452,4G,0
36039,Córdoba,Santa Magdalena (Est. Jovita),-34.514736598064,-63.941510935076,4G,1
36040,Córdoba,Villa Huidobro,-34.8371817717375,-64.5833571665395,4G,1
36041,Córdoba,Villa Sarmiento,-34.1216195744231,-64.7240499364674,4G,1
36042,Córdoba,Villa Valeria,-34.3408530354994,-64.917844943457,4G,1
36043,Córdoba,Arroyo Algodón,-32.2019665986816,-63.1627861860009,4G,1
36044,Córdoba,Arroyo Cabral,-32.4889824965456,-63.4014794487713,4G,1
36045,Córdoba,Noetinger,-32.3667416426436,-62.312071766995,4G,1
36046,Córdoba,Ordóñez,-32.8412715334934,-62.866054921116,4G,1
36047,Córdoba,Pascanas,-33.1249872931372,-63.042695737787,4G,1
36048,Córdoba,Pueblo Italiano,-33.880722767451,-62.8407250305139,4G,1
36049,Córdoba,Ramón J. Cárcano,-32.4911089118919,-63.1028075144056,4G,0
36050,Córdoba,San Antonio de Litín,-32.2128605395629,-62.6330068495678,4G,1
36051,Córdoba,San Marcos,-32.6303275526998,-62.4819712615844,4G,1
36052,Córdoba,San Severo,-33.5383254710795,-63.0479276785209,4G,1
36053,Córdoba,Viamonte,-33.7470669728167,-63.0989062265371,4G,1
36054,Córdoba,Villa Los Patos,-32.763745038404,-62.7277954886855,4G,0
36055,Córdoba,Wenceslao Escalante,-33.1720228484368,-62.7700003268955,4G,1
36056,Corrientes,Bella Vista,-28.5076772496551,-59.04433283502,4G,1
36057,Corrientes,Berón de Astrada,-27.5506233626678,-57.5376245501398,4G,1
36058,Buenos Aires,Tres Sargentos,-34.4664778301466,-60.0008697422009,4G,1
36059,Buenos Aires,Castelli,-36.091694119436,-57.8071801619355,4G,1
36060,Buenos Aires,Centro Guerrero,-36.0570621940227,-57.8235422591576,4G,0
36061,Buenos Aires,Cerro de la Gloria,-35.9760530599951,-57.4487354447874,4G,0
36062,Buenos Aires,Castilla,-34.6131247014799,-59.9005194580559,4G,0
